project_id,start_date,end_date,emission_reduction,project_size,successful_projects,total_projects,verification_score,risk_assessment,compliance_score,validated,project_duration,historical_success_rate
2614e76e-0785-4531-ab81-8ef5e26840d9,2020-10-24,2026-05-08,12775.09283130872,small,38,24,71.16178186595708,53.403360576355944,80.06169811994077,0,2022,1.0
3905ea0a-3d1e-488e-bb7b-2bcce91620fb,2023-03-20,2027-01-28,9521.383641507782,small,9,86,81.88086003193317,76.28736882160024,80.88868748738285,1,1410,0.10465116279069768
34bbeb77-aabe-4ceb-afa4-0bf9aa84e674,2024-12-29,2026-06-25,14036.76517901454,small,35,20,79.28112047034494,67.82664542257137,78.00489977226528,1,543,1.0
a8efb6dc-f3d3-4654-907c-1465143ad971,2024-03-16,2027-04-05,7701.5399023110085,large,49,62,80.11925618410318,47.36868163993731,87.83430666719892,1,1115,0.7903225806451613
8ab81543-1080-43d0-9d2c-de916515df46,2024-10-15,2025-07-27,5721.702785894105,medium,47,52,71.22258975522264,55.54420434648751,66.79793586218318,0,285,0.9038461538461539
7f8a63da-19fb-4170-a6a6-6f10051f2b22,2022-08-27,2028-08-25,5731.943506039486,medium,18,78,88.68467678126038,60.904917995023915,80.11202629897902,0,2190,0.23076923076923078
bad72f32-d9db-4646-bd37-cb8878304178,2023-03-05,2026-11-02,7771.995161095751,small,10,52,66.07638031404714,54.18471493428873,85.53460845352369,0,1338,0.19230769230769232
5df99a18-d18d-45e1-afcf-30448034129a,2022-03-07,2025-12-23,11123.268011652193,large,16,43,62.722411294809234,62.957590422554,81.90030536050355,1,1387,0.37209302325581395
92f7a4b3-e8b1-40bc-89bd-75a4858e3bad,2024-02-21,2025-12-25,8880.937068428822,small,1,96,63.977548763051125,37.838237439416474,66.4407172155067,1,673,0.010416666666666666
c4fad91e-07d5-4296-b27f-01fd30399ed1,2020-05-28,2026-12-01,10937.409288480636,medium,6,10,78.38464387767246,71.29073008901557,94.33604397476334,0,2378,0.6
fb502b79-4ba3-47e3-bca1-8a84f2daad87,2022-06-21,2026-04-26,13733.428217294972,large,40,66,81.7076222536789,47.10934692301393,95.6592677105076,1,1405,0.6060606060606061
d9b051b7-e790-4977-8b0d-806dc8113257,2020-05-09,2029-04-20,7785.035067283727,small,30,71,70.56727723126949,55.037296261681114,83.66380905858014,0,3268,0.4225352112676056
d0d265e3-98d3-4345-9757-e6d261528b33,2024-03-17,2025-12-18,8977.693439485567,medium,30,65,73.1968057518055,58.17245195266812,62.662631820110285,1,641,0.46153846153846156
23084b26-0217-4144-89b0-a49ab79e3a28,2020-05-27,2028-06-24,13062.641485025728,small,45,15,81.85015066362223,38.901165174732995,77.20552531874134,1,2950,1.0
fbae001d-2898-4e03-aeac-a7c3dbbefd96,2020-09-18,2027-10-07,8199.933832978386,small,16,75,54.99264612940749,51.13363555015418,80.35885507793631,0,2575,0.21333333333333335
563c364d-2c14-4ca4-8ec4-337bcdcc33a5,2022-02-11,2029-09-26,13546.027280951208,medium,14,84,65.2424604451558,30.20218406505434,78.65226379536061,1,2784,0.16666666666666666
b2c8dac8-e291-4bb6-acc8-398bd5396731,2020-12-25,2029-03-29,8075.434206761083,small,6,50,64.0907595117557,60.327590834706385,66.92946774407955,1,3016,0.12
f27cabe2-caac-4ec1-b6e7-e009f923cebd,2023-01-18,2027-05-13,8610.79291172853,small,29,41,56.38103698526096,57.67644196354248,86.70196700057183,1,1576,0.7073170731707317
5cc09276-eae5-492c-90a0-57ac00972cb8,2022-10-20,2027-06-02,14117.78389089938,small,38,60,78.01695007175456,61.873582567697646,90.00960968526829,0,1686,0.6333333333333333
c9821d47-882f-495f-9990-8af6adeb993c,2025-01-20,2029-08-17,12489.183493674833,small,13,33,72.93134250656213,40.41826569497529,79.3135818572442,0,1670,0.3939393939393939
3de07818-1487-4b01-960b-eff84e9eb634,2022-02-24,2027-12-06,11663.738038796726,small,30,52,65.04388028012819,32.901210982349184,93.70543257986644,1,2111,0.5769230769230769
12fc7bab-4bfc-47f8-bc42-c6f1250ea5da,2022-12-09,2028-04-24,12592.735545299709,medium,8,38,78.5787137308412,36.55095808099319,66.76392264470849,0,1963,0.21052631578947367
490985b9-0860-4d8a-bc7f-4fc4a5db7e65,2022-02-22,2030-01-06,7869.929531346296,small,8,84,99.33229899142205,48.66954294567488,100.0,1,2875,0.09523809523809523
a6712615-a1e2-44b0-9ba5-10f2b0a4ea80,2023-02-13,2029-09-29,12448.76713049849,large,48,64,74.5865915873844,72.33611132734217,80.73056280757542,1,2420,0.75
f8c9032e-5599-404a-be67-b22f10543c32,2021-01-03,2027-01-01,9101.787613557184,medium,1,10,75.20450800778173,30.19498492816799,80.25584390515148,0,2189,0.1
6c2d5a9b-bc6e-4fcc-a7e2-f670c26f5df2,2022-09-02,2026-12-06,9068.27225171998,small,43,96,65.807194407561,49.55268852464528,73.10109962487351,0,1556,0.4479166666666667
0c3ad6c6-ca1c-4ada-82bd-80148741c760,2021-05-26,2028-05-12,10097.990792488243,large,21,50,90.27618534240779,26.723514640798786,79.03239374604222,1,2543,0.42
41bdd3b8-fb65-4608-bbe5-d22b4440c878,2020-04-10,2026-01-01,8149.330551506971,small,15,63,72.58185530725822,38.51679505295491,94.77152681993348,0,2092,0.23809523809523808
def0765e-0652-4b91-a208-65e72053deb7,2024-01-05,2026-10-26,12495.538461431923,small,1,59,86.76915556569604,38.9383076614215,72.19759158520047,1,1025,0.01694915254237288
920a91c1-7fda-414a-b396-5f78dda013be,2024-01-08,2029-08-27,9882.39132113103,small,14,12,75.27508339667628,38.77029218291619,74.15835439774075,1,2058,1.0
974063b4-2940-4bc5-b435-8cf5714631c1,2021-12-22,2028-07-15,8915.148055972375,small,5,58,77.85955677376475,55.15682440264769,66.05518432288781,0,2397,0.08620689655172414
d5516cc8-b08e-44f7-a18d-c31708f98b20,2021-05-06,2029-06-01,10975.483397010215,large,22,89,75.82075454801394,44.77568863967651,87.20509448646216,0,2948,0.24719101123595505
f6b2273d-2ce4-4a30-9d68-45c5702ed448,2020-07-09,2028-10-28,9149.855293152894,small,27,9,61.17770340699157,24.88270638409785,66.64967250423946,1,3033,1.0
85ad1df6-e92e-45b5-9ddb-3ac1b2e48606,2020-03-25,2029-05-19,9252.343831570728,large,42,49,69.29185144622762,42.49175479501529,91.01980125150327,1,3342,0.8571428571428571
fd18b18a-7da2-45e7-8f9f-4f2807e3fdb5,2023-05-20,2028-12-15,8735.187734196552,medium,16,61,73.72181346013747,45.832963419388555,70.34129116627922,1,2036,0.26229508196721313
7ada3e91-7f61-4f99-9d48-44aaca5340b3,2021-08-12,2027-06-27,12054.97707061757,small,35,81,77.50233121613083,50.60441825736595,81.83183529537236,1,2145,0.43209876543209874
d65dc205-7153-4480-a314-6cae44076ab8,2025-01-11,2029-01-14,10004.242687617352,large,18,78,71.49458748435906,50.551912706092914,85.67586301180252,0,1464,0.23076923076923078
4b10c4b8-f1a8-4999-be9d-8bcddbb703e9,2022-02-04,2025-04-03,10336.57124815408,large,4,88,76.34217469382521,36.70485346216264,91.02074809891378,0,1154,0.045454545454545456
7fc89727-8013-4e0f-a01f-660cfa4204f1,2020-03-09,2029-01-21,12073.695936667798,large,22,51,67.07883975383437,57.06139218788612,81.87043573209168,1,3240,0.43137254901960786
3f0b3baf-85d0-4afd-bcc0-91dc56a2e0bc,2023-05-20,2027-01-26,9425.45401645222,medium,43,45,89.30706767027891,32.66012136571166,64.5142451255091,1,1347,0.9555555555555556
8b689793-78e2-48f6-9cf3-63e9a3f1d28d,2025-01-02,2025-11-03,10189.605969990693,small,18,67,68.5256906859102,60.497740123951026,95.3440766427952,1,305,0.26865671641791045
45fa5ed4-a2e8-4126-86c9-7ce205fb4db3,2021-07-24,2026-12-18,7246.178957816597,small,0,80,74.04917126257205,27.038040049125534,48.707432405717555,0,1973,0.0
c15d0a27-31ea-4c18-a426-7d727802a9ac,2022-07-05,2028-12-27,12724.301317149168,medium,26,18,86.711804680892,69.54780179633715,73.68049102497758,0,2367,1.0
1b83fd7f-e932-4973-b616-65157802b21f,2021-05-17,2025-12-18,7638.975493884933,small,42,61,72.9409685586838,70.59971380577846,79.61721820515216,1,1676,0.6885245901639344
1b4a1697-ea15-4769-a7fb-e977a58e3a47,2023-11-12,2026-08-21,11715.841249649518,medium,24,50,74.21704077639794,17.497926318135583,71.8316682820712,1,1013,0.48
045da473-bcd0-4de2-9eed-ece1429eaa50,2023-02-04,2029-07-16,12426.214016920683,medium,5,14,79.48286810649147,49.51493459315638,60.65167806653911,1,2354,0.35714285714285715
e5267c20-4f31-4909-a12a-53895e64afa8,2022-05-07,2029-03-21,10206.305208742164,small,35,10,81.78664646813779,46.78079557589746,92.23985165208482,1,2510,1.0
737dd2d3-44c2-4490-8710-64d602060e78,2024-05-03,2026-04-15,6855.983428347878,small,16,74,73.02346324123006,63.992942626413594,71.27310834966922,1,712,0.21621621621621623
069df42c-1607-4a88-84a7-2095eb7d42b4,2021-10-11,2026-10-14,9468.973775224222,large,11,6,64.03557500361333,46.331246421047,71.38147731823443,1,1829,1.0
c08311fb-198a-4b2a-b161-74c140fb91be,2021-02-26,2029-05-08,11070.714958165652,small,24,3,73.01309147353983,74.03907785126734,83.85029876311182,1,2993,1.0
b6b53ae1-6075-4461-81ef-153433bff8c1,2022-04-06,2028-03-21,10773.679137440939,small,9,86,62.67285457431228,65.20023216800531,75.1134104434562,0,2176,0.10465116279069768
76b3c613-da73-44cf-bf1a-8a88bc3bdb14,2022-01-25,2025-04-12,13359.85420736389,small,45,2,85.76624285201846,37.2571153204449,75.18770497056303,1,1173,1.0
7ff16da8-fbf7-44e0-bb59-0653158712a1,2023-08-19,2025-09-08,5326.083620813905,small,38,76,83.97159482310524,55.76973964890848,100.0,0,751,0.5
82ffc546-522f-4063-bf05-7f2221bf523d,2023-11-10,2028-05-29,12336.058749372994,small,23,1,75.36090171121097,57.309606256939375,77.19507343403218,0,1662,1.0
b29f9b30-3e2d-4141-987f-77772fe8b2d7,2023-03-04,2026-03-05,10933.469261154507,small,10,52,66.06457167523621,55.964710973991444,81.08437969155682,1,1097,0.19230769230769232
7a46c563-b632-4a41-b60b-57e2d2c98198,2023-10-26,2027-05-20,10947.262530878645,small,23,13,60.48024760922139,50.36183646775893,94.70532699847746,1,1302,1.0
56c20ef6-7fc8-4393-902a-5fd55f636460,2023-12-21,2027-03-17,2885.628942116543,medium,2,32,74.54267985446279,66.3573362089845,78.27388701878301,1,1182,0.0625
32a34bb5-a262-4980-a532-4107ab272df1,2021-05-03,2025-12-02,11830.181522059895,small,39,25,88.8026671604902,56.33631427054414,87.41957011789982,1,1674,1.0
56ca53c7-7b04-4591-87ca-aa7fef018739,2023-09-09,2026-05-03,7015.982482847416,small,19,38,73.6231420965637,51.504244577193965,76.1590487715433,0,967,0.5
a631e79a-a791-4ede-9c8c-df773a6f6fec,2024-04-26,2025-05-13,8415.186325247238,large,22,5,74.82335588834945,48.153188582983326,68.41912270584017,1,382,1.0
b5b001f9-b52d-459a-a326-d743e9e28d21,2024-05-14,2025-08-22,10467.729381771154,medium,4,18,83.65145953130822,42.43579478749601,67.52048910179685,1,465,0.2222222222222222
07ae2d7c-6ab8-4d94-b200-11659d9e5bf8,2023-06-04,2028-03-07,9470.469797157974,small,35,10,78.17151863028424,38.12114161347145,83.42827562812151,1,1738,1.0
b4f5210a-8a9a-4909-a10b-72fb2693fd46,2022-10-31,2028-11-28,11445.177403453476,large,12,53,71.72029834440926,56.983060990639885,81.09707390303414,0,2220,0.22641509433962265
83629d14-404a-4366-9759-f601d8a9bf80,2021-06-06,2026-02-18,12548.34100122188,small,35,83,84.59119312600285,52.54426949686173,99.3738188746095,1,1718,0.42168674698795183
b567e614-58df-49df-b303-7ea0cede0f43,2020-12-24,2029-06-08,11977.564155928085,small,5,34,68.03840483496619,37.711187128424676,77.58550598150391,1,3088,0.14705882352941177
55ec7d5b-edc8-40e1-8a50-5bb5383904b4,2023-05-26,2029-08-13,11420.70463703191,large,1,30,69.69366563791696,54.409920874837695,84.1836159023089,1,2271,0.03333333333333333
2ca94272-bc16-46b1-b281-51cac8ad4f82,2024-02-19,2028-07-17,10376.633063404548,small,28,32,91.34491773463364,53.970660148549975,66.47117472734926,1,1610,0.875
79560b8f-c0c5-40e0-b6d6-a7b30650d2f7,2021-01-26,2025-11-16,7566.910864940403,large,4,11,70.5035361768195,49.82019247766957,72.71479031007088,1,1755,0.36363636363636365
8217d6a3-0dee-4da0-aed1-74cf68ffb30f,2023-06-20,2026-01-31,9724.392222260076,large,14,86,60.31124111328986,22.725489701346056,75.72726485434303,1,956,0.16279069767441862
983c136b-6090-40d4-b853-1b94e1d85b0d,2023-07-23,2028-02-17,13190.189110423798,small,7,30,62.523381249849486,37.16982602031905,83.91393656764694,0,1670,0.23333333333333334
eb408988-df01-437a-b6ca-c5a1c1fe6a9a,2020-05-02,2027-05-11,12754.409305213352,small,33,1,81.48311975154007,81.40008537458493,76.86117613170899,1,2565,1.0
c0566e22-f1f1-4cdb-a25f-d9715242464f,2025-01-02,2029-12-05,10661.888200647902,small,36,6,84.05582720565162,64.5653745225881,96.81726852972187,1,1798,1.0
069807fb-e778-4415-92d0-537dfb85d38b,2020-09-27,2030-02-11,9307.317837150904,small,25,78,99.10671748321265,37.77247389715498,76.09612178484545,0,3424,0.32051282051282054
c363359c-e620-467d-a00a-6158387c2b31,2025-01-30,2028-02-03,10011.548156910416,large,8,56,68.72471598799787,48.2615106630997,83.53600673399308,1,1099,0.14285714285714285
6e76618d-9ecf-46e6-a4b7-4bab4e426e5e,2022-06-22,2027-10-14,6713.273540262706,small,7,67,56.00833071612924,45.22182928892095,97.37008377205456,1,1940,0.1044776119402985
cb578bbc-74c2-477f-bc1c-0e78b1ac13a0,2020-06-27,2026-11-07,11695.990459850915,small,13,58,99.02228531023701,15.017174315874302,69.44260960253817,1,2324,0.22413793103448276
f6f4b31f-688a-49d6-b140-5caab29f8563,2021-08-01,2028-12-26,10539.559790861482,medium,47,79,83.78040306987155,73.44467230316052,94.07529721713139,1,2704,0.5949367088607594
fe4c0364-2041-402e-a5bb-4c5a7ffddff1,2025-02-04,2027-11-08,11173.427954956944,small,24,95,75.19265142338931,54.20555312453167,89.61603801698142,1,1007,0.25263157894736843
d5daffa0-a120-43ef-bb25-ca44a66f6328,2022-05-23,2029-03-14,6542.609499623934,small,33,19,68.08311625548983,58.58800727506251,78.93115343907816,1,2487,1.0
bf95b025-1767-4bca-9f32-a0961c3820ae,2022-02-03,2025-12-17,13564.371079410044,small,2,61,72.59582874032924,88.29159665194611,84.01913375351383,0,1413,0.03278688524590164
1f384487-03f4-41fd-8816-25811e8c0ac8,2024-03-23,2030-01-06,9009.631978812116,medium,31,62,68.95743507085027,78.86693958083353,85.33956668939918,0,2115,0.5
aa0fe834-a43e-490d-9610-fceaab890a02,2021-11-30,2028-11-04,9264.105560437682,small,35,86,82.6368846753508,56.54908195862726,68.71758890816095,0,2531,0.4069767441860465
92d71197-2600-4803-88fa-9b6a7b18eb2c,2020-08-15,2029-07-13,9507.201230760047,small,46,71,84.87205568917125,53.54808892357298,67.6450559362723,1,3254,0.647887323943662
15408415-ff1f-4f7f-af84-6057d37413de,2021-05-21,2026-01-01,7995.566779914845,small,4,91,87.85578518632823,74.42413218233041,67.95774343733397,1,1686,0.04395604395604396
49ccb2a4-37ec-470e-a505-b452a279f8df,2023-09-16,2025-07-07,8603.394930723642,medium,14,35,72.25353491089325,36.27152614602589,100.0,1,660,0.4
96040e94-788a-447f-b659-fa879cc226e3,2024-03-31,2029-02-19,7376.574937168696,small,27,43,80.22243147947425,43.80149904940802,91.02435705654466,1,1786,0.627906976744186
d7833128-2b2f-4d71-8b41-d670a21bc093,2022-07-09,2029-02-01,9861.664852211841,small,17,5,72.87008007284122,19.90432047020975,83.21885783936669,1,2399,1.0
d2ce5d55-ab54-40d7-9d18-6608ca944708,2024-09-11,2029-07-05,8652.48546195036,small,44,46,83.9991378055328,57.34085906049009,78.33998896322697,1,1758,0.9565217391304348
62b067ca-d10e-4f07-8eb5-91b48a63a15d,2021-04-30,2029-05-07,8372.89737922528,medium,10,35,55.036504324025536,52.417707177093526,99.61801910951151,0,2929,0.2857142857142857
a1fe7c1e-f022-47d2-90d4-d9f82a0d16dd,2021-08-12,2029-03-02,8545.850368743726,small,9,87,63.42499624299567,76.78568036509327,84.50113943545736,1,2759,0.10344827586206896
d925ec78-7c83-4ec8-bcd0-c4d0b01980cf,2021-03-22,2026-01-19,7898.589990806379,medium,3,36,77.74601516058519,57.67818511101126,100.0,0,1764,0.08333333333333333
ab7ade4d-75cc-497e-a84a-360d0fe2a354,2023-05-24,2025-02-14,8523.528032951119,small,19,4,69.98752424109499,44.570653699304344,86.55075629879325,0,632,1.0
b9e72aa1-3107-4e47-a8be-ae92a467f81a,2022-10-09,2026-08-03,13608.60955739396,medium,4,61,69.03149157141793,62.636972162694654,84.98580043321606,1,1394,0.06557377049180328
59ffa4f1-c82c-480d-b33d-5e48bbd065f4,2022-08-15,2028-07-06,7467.583005928484,medium,0,2,83.81393641991991,55.17866260857719,66.954626286982,1,2152,0.0
eb96b45b-806f-4551-8e9d-34ffbaf323f4,2023-08-31,2026-08-30,8625.601731269877,large,12,35,64.50483116773265,55.4047299552494,66.40358959934981,1,1095,0.34285714285714286
74f0e6d9-1348-431e-bb79-c0ff07b35309,2023-12-03,2025-04-19,9715.665988241348,medium,45,46,83.76114468642136,66.10383397769388,81.43463557728259,1,503,0.9782608695652174
e8dce6e0-d5ee-4bc3-9ea3-9583aabf7d56,2022-06-26,2029-07-24,8458.135264429844,small,21,4,89.36912793963289,42.08283058351746,90.17720521814387,0,2585,1.0
daa09fac-aef0-4348-b0fc-9797c355033b,2023-10-20,2026-09-26,14629.186478252404,large,47,60,87.46954109700886,49.726531157923795,73.18125998842339,1,1072,0.7833333333333333
ea729c1b-c51c-409a-86b4-865222452b73,2022-12-26,2025-04-10,10743.38284577662,medium,12,48,100.0,39.94557808528785,88.63386283782424,1,836,0.25
2c16c4e3-81eb-44ea-b152-7828f2232b03,2025-02-03,2028-09-10,9145.091773701986,large,14,4,71.29895735481252,61.99280816791804,98.56479901768535,1,1315,1.0
25b2ca16-75d7-45d3-bfe1-e028d7f647e3,2023-02-07,2028-02-27,10708.573701108933,small,8,70,76.45081009054381,55.72315047523889,60.49116672113409,1,1846,0.11428571428571428
d51751ce-0a99-4866-adae-a1280233318b,2024-09-23,2026-12-05,12364.870522037574,medium,2,51,80.13512695925087,55.265661313166454,90.94346996034808,1,803,0.0392156862745098
9fda0360-6a4c-49d4-81af-ba8d5504e079,2022-07-25,2029-05-30,10388.121049237674,small,1,17,75.12134291113934,53.18217773394075,78.42300443192798,0,2501,0.058823529411764705
ddb53656-9ab2-4523-ad43-1ceff86e407a,2021-06-01,2025-10-28,8542.00481166213,medium,11,4,80.76701662708619,52.26033041905343,76.07993983303973,1,1610,1.0
284aa3cf-5a07-4473-8381-5f7d44546593,2022-02-21,2029-06-03,15057.774653573926,large,23,86,60.28978406742218,23.79411912577141,75.38395585567238,1,2659,0.26744186046511625
c1f869c6-7857-4a50-a8c5-3826ec0eddf3,2023-02-17,2027-10-06,9487.787681330658,medium,17,57,73.30443633814527,42.19611157490771,85.74156441328935,1,1692,0.2982456140350877
eb5f8733-e345-473d-a202-572519e603b2,2020-04-27,2026-09-19,8580.890759045731,medium,35,85,92.28677053090236,55.19468594312684,71.53582982661752,0,2336,0.4117647058823529
f450f79f-12b1-4867-8f9d-b85f36799612,2023-04-16,2029-09-10,7802.470121179879,small,24,76,80.34905291579496,48.19519709438463,100.0,1,2339,0.3157894736842105
84ead2f3-c459-49d2-b291-dd2e3d62b446,2020-11-16,2025-06-01,5996.500055537466,small,14,7,69.36470367408883,47.03890784159488,75.80423092705082,0,1658,1.0
8bd8b85c-6e04-41e9-b06c-15cd45d8e741,2021-04-14,2029-04-29,10261.365387598733,small,0,48,84.76716140316962,60.352530430622636,100.0,0,2937,0.0
e4016022-0840-44ad-8980-00423113ca20,2021-11-11,2027-03-24,5804.792077989483,small,7,92,56.660448361217476,62.97639764869384,82.65416312081497,0,1959,0.07608695652173914
6a3bb57a-306b-4fd4-8d80-fea7ff87935e,2022-01-11,2026-03-31,10230.19971976563,small,48,77,80.4893998531968,28.240648322849978,84.77748722288369,0,1540,0.6233766233766234
61772d4b-34d2-4a7e-b6c5-26ac295ddf4f,2023-04-21,2027-09-16,9501.001432474,small,36,33,50.679799869442135,65.75438558785673,87.1152403533612,0,1609,1.0
e8983b5c-a90e-4270-be5d-9f230ca66f8c,2024-03-02,2025-07-31,13678.791340135842,small,6,77,60.20385919187042,65.6590783426738,88.88515105741804,1,516,0.07792207792207792
77bb4422-4239-4fe9-81a1-71bc6bbd73d5,2024-01-06,2026-04-01,5852.714504498934,small,34,68,64.84582220743512,62.13113982808321,91.26621376888002,1,816,0.5
65221477-ee0f-4efc-8f67-14e8362ab6d7,2021-02-12,2027-11-23,10814.763953849857,medium,37,56,64.84264880887919,62.88345116771578,99.99666413417243,1,2475,0.6607142857142857
5f98060d-1e22-4db1-b69e-ac9671a05b8b,2024-07-21,2027-03-17,10739.64445212296,medium,44,25,89.84398245705418,72.18064824979365,100.0,0,969,1.0
4abe494c-d39c-4df5-bf80-b2a96eddfceb,2020-12-03,2025-08-01,8827.2718627108,small,15,84,67.80178736227805,38.50130061389254,84.92517702913662,1,1702,0.17857142857142858
59f5c1a6-5e36-4609-a86a-d5fcba31ee9f,2023-08-31,2025-08-11,7741.415268899714,small,16,35,62.16578940340178,45.480445700631364,85.0775466156037,1,711,0.45714285714285713
0acd5ce9-e805-43c2-a4d2-f5ff1eba4b62,2023-07-25,2026-07-01,9553.278409306517,large,37,73,75.3201694801731,50.461134111625526,78.80410076199772,1,1072,0.5068493150684932
b4547b4d-6569-47e9-9190-8e51dfacc9a9,2021-03-19,2026-08-25,8583.108243658358,small,29,94,71.50418895564306,47.94355391020929,87.23158436825243,1,1985,0.30851063829787234
1e77943f-5591-4416-8bbc-dfd4c8cc97b5,2021-08-05,2025-05-20,9393.964976974305,large,36,39,73.7448970721814,63.83920048029521,87.99112989555468,0,1384,0.9230769230769231
aaf16d10-7f93-4f6a-9d32-2539964deed3,2024-02-16,2026-09-16,6841.807310091013,small,17,23,68.4085198680551,59.008026742715074,67.82661879433316,1,943,0.7391304347826086
5bc2489b-1b39-4e3b-b3c3-335384014dd8,2021-05-17,2027-02-06,10905.381411083445,small,35,11,81.53265256347306,59.12907831005458,83.77901508279335,0,2091,1.0
70e89de9-4038-439a-93b3-8866bbb3ae11,2022-05-22,2027-07-12,8377.562709429283,small,11,79,81.57687571149323,46.74869136350666,100.0,1,1877,0.13924050632911392
5d3e0fc6-a64a-4551-9ec2-df5050ff0319,2023-07-29,2026-03-05,11861.986371684623,small,27,22,70.74261097174036,60.72786180380922,73.99706223350091,1,950,1.0
10371dbb-fc82-48dd-8fdd-3a7c459fc9c5,2020-05-10,2028-09-23,13777.985486834225,small,47,81,85.84482920214255,40.05957061169474,73.98648778405084,1,3058,0.5802469135802469
3c6d5278-cb7b-4e31-ba1f-e07ce89a3407,2023-11-25,2028-07-19,9237.483275964038,small,10,47,99.59585193358055,23.5362655119673,70.52667258658359,1,1698,0.2127659574468085
aed283ae-af14-4782-ae42-13e8e5b2d4d3,2024-12-19,2025-11-02,13233.440409042225,medium,42,12,71.32242431605263,32.71080568791453,75.70802347148805,1,318,1.0
a2784f95-106b-48e6-a2b2-09c5ea382643,2022-03-11,2025-07-04,10307.060173055343,small,5,35,56.25607518328667,68.86515481263183,83.91419328620269,1,1211,0.14285714285714285
43c663bf-6360-416b-bb4b-acfd4fdf0c29,2022-11-17,2028-04-16,7830.619056796728,medium,25,34,72.72400560187674,54.762339956057886,76.13711803585058,1,1977,0.7352941176470589
e7f1c9be-bb20-4802-884c-dfd3554d80cb,2023-03-08,2026-04-26,14624.1666770392,large,15,1,91.09640655354197,44.30944548694034,64.39956434238768,1,1145,1.0
318d22de-0ddb-4be4-bcdd-53ec6b144d4a,2020-11-13,2025-12-26,9479.668598881837,medium,37,32,69.73424935802666,84.23137705858758,82.67253466014854,1,1869,1.0
41cb2825-3185-47db-a184-43ad480417ff,2020-06-02,2027-06-07,9815.86966222464,small,8,4,77.38931349516025,60.82696337955419,93.44372461352842,1,2561,1.0
e02ecf20-9aba-4ebc-8664-670a527a78bf,2022-08-21,2030-01-21,10485.378716516283,small,17,24,58.54226822747316,74.62293417192977,70.12831406644321,1,2710,0.7083333333333334
5b8c5dda-5960-4432-b7e6-bc945fb3dc3b,2023-01-01,2028-12-23,9155.132773688485,small,32,71,77.88468791756111,34.10961830713987,52.99536190186857,1,2183,0.4507042253521127
e4e30f6e-827b-4c40-91a6-baa1b180af56,2025-01-03,2028-06-05,9852.210838638855,medium,49,76,69.41019865785537,63.50923394728274,84.49750849154205,1,1249,0.6447368421052632
22d676b8-6732-4080-8be2-7c84511134eb,2020-12-21,2028-07-13,8318.994012734429,medium,18,22,91.45103808519117,39.6916133271745,63.260957627444014,0,2761,0.8181818181818182
63e5cd0d-a68b-49ee-9ce2-e104e80e4bab,2023-03-06,2026-02-02,9021.882523730672,small,8,35,68.65239951253609,64.72214548492099,95.97989581517339,1,1064,0.22857142857142856
95a8f2d9-0424-4656-9af2-58ad51300a76,2024-04-10,2029-03-06,10953.394496237102,small,45,85,53.095482535179485,29.112031501296585,69.18647152680484,1,1791,0.5294117647058824
5991a90f-f1f3-4de0-b897-8bbe004fb4f1,2024-04-10,2025-07-30,10735.537010721953,small,43,29,79.4049848643269,34.47564374575084,69.86614286655036,0,476,1.0
258bf037-c0eb-43fc-b7a2-7478fdf5583e,2023-11-05,2025-09-08,12013.832251367472,large,41,17,68.21999600377012,68.76433104998064,71.14358643523536,0,673,1.0
82aa9d6a-b70a-47fa-a912-3c532511b68c,2022-10-05,2026-02-07,9834.836194340203,small,8,28,59.51322658417762,31.33216829672862,64.62529736884323,1,1221,0.2857142857142857
19ca1f45-95c1-45d7-9038-8c8cd595f9de,2023-03-01,2025-10-09,7616.937688625193,large,43,47,81.65999226240723,75.73379741147573,76.56273966052213,1,953,0.9148936170212766
be45f5ed-0190-4f7a-a9ff-5db1564e25e7,2022-02-09,2027-07-01,7027.553098639047,large,4,41,76.35232633704486,78.54385175159861,76.76396940437806,0,1968,0.0975609756097561
2dbc1fed-4ae5-4d07-a53f-64cc8804fb26,2021-09-11,2027-07-19,7945.456461044269,large,22,17,84.00469923326315,48.54625847599255,94.35237197660722,1,2137,1.0
0bf5bc72-f395-48ff-9e12-f4659691429c,2022-04-11,2027-04-05,10203.371657816715,small,41,4,67.7102802419361,36.236406834504514,73.37088048128747,0,1820,1.0
e87570bc-1325-4cef-9311-7919ada78415,2020-08-27,2025-10-23,11028.663444230897,small,33,41,66.65815747515556,65.0326899378328,62.685714900890346,1,1883,0.8048780487804879
de4ee614-176e-4e7e-9bb1-c0e089eea879,2020-04-10,2029-07-04,7862.521360235845,small,37,6,84.77953551936882,59.736398114449585,83.42021520257863,1,3372,1.0
96cd1145-14d9-450e-80e8-0d5a7530f588,2024-04-26,2029-02-06,9236.333697696564,large,21,79,81.06587461930731,55.31890404690551,90.38701954201805,1,1747,0.26582278481012656
7aa72c3b-b9d9-4807-ac20-4c6fcf91d39b,2020-05-09,2029-06-25,12365.726040863536,small,4,44,64.18369204811049,25.973945602730534,67.86956665566105,1,3334,0.09090909090909091
e17ccdfc-48d1-4961-b539-59b2fa3d5e54,2023-07-26,2028-05-20,10677.197913264497,medium,0,24,75.09207049931953,46.856680510161816,80.77866949394895,1,1760,0.0
